election,ideological_universe,ideological_party_count,full_party_count,k,coalition_id,coalition_label,left_index,right_index,left_original_ordinal_position,right_original_ordinal_position,left_endpoint,right_endpoint,omitted_party,party_count,parties,gap_count,votes,national_vote_total,vote_share,seats,total_seats,seat_majority_threshold,seat_share,q_C,d_C,r_C,R_C,vote_majority,seat_majority,inversion,vote_deficit_pp,minimal_seat_majority,minimal_inversion,q_C_exact,d_C_exact,R_C_exact,A_C,A_C_exact,B_C,B_C_exact,V,S,A_over_q,B_over_q,vote_denominator
2018,all_parties,35,35,1,PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR|PRB|DC|PSL|NOVO|PP|PSC|PATRIOTA,"PSD--PATRIOTA, omitting PTC",19,34,19,34,PSD,PATRIOTA,PTC,15,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, DC, PSL, NOVO, PP, PSC, PATRIOTA",1,51190797,98264190,0.5209506840691406,261,513,257,0.5087719298245614,267.24770092746911,-6.2477009274691016,-10.247700927469111,0.97662205921402956,true,true,false,,true,false,8753626287/32754730,-204641757/32754730,949887170/972625143,-0.88260425690615374,-1280305591751662510127600382999592416109818163107756199951764725356195490850600450563987177518821093193331984261114656736932810300260639502500483358231/1450599837620991614656422904526796692526583643211598095312781157013999066300477195073808472479021029794138842740428599848977841458134242387257219510840,-5.3650966705629477,-5098344709987169830704110368487173780814082033451840835348298678505426107881205100844683255330039087023389882710218870513676898010675542549209083087292569265/950280120386388453406703500071820068572025301116244569609688246941622912738484587915998531755255289904579467529503977446626199458879868262983313312565925464,98264190,513,-0.0033025700645622842,-0.020075370721408123,all_valid_federal_deputy_votes
2018,all_parties,35,35,1,PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR|PRB|PTC|DC|PSL|PP|PSC|PATRIOTA|DEM,"PSD--DEM, omitting NOVO",19,35,19,35,PSD,DEM,NOVO,16,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, PP, PSC, PATRIOTA, DEM",1,53625696,98264190,0.545729792307859,284,513,257,0.5536062378167641,279.95938345393171,4.0406165460683079,-22.95938345393165,1.014432866997413,true,true,false,,true,false,4584997008/16377365,66174652/16377365,1162792915/1146249252,7.0201497815890521,20366856266496238575046032513707286391778160701592417607189997919089169636384328205915801713726384167342763939283216077321839678631074344203985993978939/2901199675241983229312845809053593385053167286423196190625562314027998132600954390147616944958042059588277685480857199697955682916268484774514439021680,-2.9795332355207442,-5662782403491796571239799829402869631691543606471830869720198873401852160018616466887498558856836629767039441056715608818450738400695710345740864281839674415/1900560240772776906813407000143640137144050602232489139219376493883245825476969175831997063510510579809158935059007954893252398917759736525966626625131850928,98264190,513,0.025075600949607903,-0.010642733952195022,all_valid_federal_deputy_votes
2018,all_parties,35,35,1,PSD|PSDB|PPL|PRTB|PROS|PRP|PR|PRB|PTC|DC|PSL|NOVO|PP|PSC|PATRIOTA|DEM,"PSD--DEM, omitting PODE",19,35,19,35,PSD,DEM,PODE,16,"PSD, PSDB, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",1,54130455,98264190,0.5508665466025823,281,513,257,0.5477582846003899,282.59453840712473,-1.5945384071247115,-25.59453840712473,0.99435750451472804,true,true,false,,true,false,1851261561/6550946,-10445735/6550946,1840815826/1851261561,2.511644791213123,662434822962793803943944164141363929934483851908423323476183408049059627243457583886141545325857990093868498470160743639470618092809984541125929732179/263745425021998475392076891732144853186651571493017835511414755820727102963723126377056085905276550871661607770987018154359607537842589524955858092880,-4.1061831983378347,-3547294785495493731560510778481443794675127552436848398629418903309188896864392938417410682645001024446431814514388361491322521378463679440607762605564479067/863891018533080412187912272792563698701841182832949608736080224492384466125895079923635028868413899913254061390458161315114726780799880239075739375059932240,98264190,513,0.0088878037253313034,-0.014530299210603252,all_valid_federal_deputy_votes
2018,all_parties,35,35,1,PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PRB|PTC|DC|PSL|NOVO|PP|PSC|PATRIOTA|DEM,"PSD--DEM, omitting PR",19,35,19,35,PSD,DEM,PR,16,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",1,51149184,98264190,0.5205272032466761,259,513,257,0.5048732943469786,267.03045526554484,-8.0304552655448536,-10.030455265544845,0.96992681880589582,true,true,false,,true,false,4373255232/16377365,-131517697/16377365,4241737535/4373255232,-4.230510801444983,-15939683848389462112974121427594526115464967577514440206085984307120688349047566696625989841024543360110728987682610009564263125769244429926418715089/3767791786028549648458241310459212188380736735614540507305925083153244328053187519672229798646807869595165825299814545062280107683465564642226544184,-3.7999444640998714,-234481278104312742837539075647820973255162735901202467208341555008860579960268313943945753860050966843772682629177335214406373164677574237428381603504863763/61706501323791458013422305199468835621560084488067829195434301749456033294706791423116787776315278565232432956461297236793909055771420017076838526789995160,98264190,513,-0.01584280263926453,-0.014230378554839626,all_valid_federal_deputy_votes
2018,all_parties,35,35,1,PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR|PTC|DC|PSL|NOVO|PP|PSC|PATRIOTA|DEM,"PSD--DEM, omitting PRB",19,35,19,35,PSD,DEM,PRB,16,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",1,51389247,98264190,0.5229702397180499,263,513,257,0.5126705653021443,268.28373297535961,-5.2837329753595892,-11.283732975359612,0.98030542919333519,true,true,false,,true,false,8787561237/32754730,-173067247/32754730,8614493990/8787561237,-2.2435027681911719,-74814362097479519838408720678539393049605983836331200759715118244687631627975443861648081325196329596771840641404733142795125290824079401045423144947/33347122703930841716239607000616015920151348119806852765811061080781587731045452760317436148943012179175605580239737927562708999037568790511660218640,-3.0402302071684173,-332077049111533150138562270048756656570504503549020550845299248837689668858721683077824926157100110480412227551769018831045769210844348186716820259095303477/109227600044412465908816494261128743514025896680028111449389453671450909510170642289195233535086814931560858336724595108807609133204582558963599231329416720,98264190,513,-0.0083624256428444198,-0.011332145163820447,all_valid_federal_deputy_votes
2018,all_parties,35,35,1,PSD|PSDB|PODE|PPL|PRTB|PRP|PR|PRB|PTC|DC|PSL|NOVO|PP|PSC|PATRIOTA|DEM,"PSD--DEM, omitting PROS",19,35,19,35,PSD,DEM,PROS,16,"PSD, PSDB, PODE, PPL, PRTB, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",1,54329070,98264190,0.5528877813982896,284,513,257,0.5536062378167641,283.63143185732258,0.36856814267740873,-26.631431857322582,1.0012994615591928,true,true,false,,true,false,929027097/3275473,1207235/3275473,930234332/929027097,5.2668138236271211,372684842796755876791707649274331317679094083024952153988879970008008211267825264743712753247151549239393759747583646770998589373848238906728646728739/70760967688828859251532824611063253293979689912760882698184446683609710551242790003600413291659562428982382572703834138974528851616304506695474122480,-4.8982456809497119,-1135294023262195054124040799572204877521937762456157222458275941509953110868727833795886498076550594592852249796538937033178147193945803265398689984270775747/231775639118631330099195975627273187456591536857620626734070304132103149448410875101463056525672021927946211592561945718689316941190211771459344710381933040,98264190,513,0.018569217766656161,-0.017269756207463339,all_valid_federal_deputy_votes
2018,all_parties,35,35,1,PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR|PRB|PTC|DC|PSL|NOVO|PP|PATRIOTA|DEM,"PSD--DEM, omitting PSC",19,35,19,35,PSD,DEM,PSC,16,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PATRIOTA, DEM",1,54654021,98264190,0.5561946931023397,285,513,257,0.5555555555555556,285.32787756150026,-0.32787756150027797,-28.32787756150026,0.9988508744245308,true,true,false,,true,false,9345837591/32754730,-10739541/32754730,163773650/163962063,5.2109868046980106,3779528306370031997814595112722668200264930849953399802394356289987402798174859100360948885649484365346668430137640907806543029056338080349966717121329/725299918810495807328211452263398346263291821605799047656390578506999533150238597536904236239510514897069421370214299924488920729067121193628609755420,-5.5388643661982888,-13158681741786966913290708032480287111829055777199428781954725433222872232870984919839586535141764402081966865933398342498355481833807485039240872153684169839/2375700300965971133516758750179550171430063252790611424024220617354057281846211469789996329388138224761448668823759943616565498647199670657458283281414813660,98264190,513,0.018263153426271224,-0.019412279001740473,all_valid_federal_deputy_votes
2018,all_parties,35,35,1,PSD|PODE|PPL|PRTB|PROS|PRP|PR|PRB|PTC|DC|PSL|NOVO|PP|PSC|PATRIOTA|DEM,"PSD--DEM, omitting PSDB",19,35,19,35,PSD,DEM,PSDB,16,"PSD, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",1,50481969,98264190,0.5137371915445494,262,513,257,0.5107212475633528,263.54717926235384,-1.5471792623538647,-6.547179262353836,0.9941294030667136,true,true,false,,true,false,8632416699/32754730,-50677439/32754730,8581739260/8632416699,1.7171534244597428,4981804957383265148197406003032065211142883534781722481059201775462754977756077923023071824500022303173043606099154896072767187506353490623055905701581/2901199675241983229312845809053593385053167286423196190625562314027998132600954390147616944958042059588277685480857199697955682916268484774514439021680,-3.2643326868136073,-6204060917212915435802815514688272076704270770354559638749671483613117680191102313521391202111662991372609882340429965088910342506450402293972244086023082113/1900560240772776906813407000143640137144050602232489139219376493883245825476969175831997063510510579809158935059007954893252398917759736525966626625131850928,98264190,513,0.0065155446901989586,-0.012386141623485392,all_valid_federal_deputy_votes
2018,all_parties,35,35,1,PSDB|PODE|PPL|PROS|PRP|PR|PRB|PTC|DC|PSL|NOVO|PP|PSC|PATRIOTA|DEM,"PSDB--DEM, omitting PRTB",20,35,20,35,PSDB,DEM,PRTB,15,"PSDB, PODE, PPL, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",1,49939789,98264190,0.5082196169326791,257,513,257,0.5009746588693957,260.71666348646437,-3.7166634864643977,-3.7166634864644266,0.98574443444940241,true,true,false,,true,false,8539703919/32754730,-121738309/32754730,8417965610/8539703919,1.776163712513456,572556176213403725237915465068918719931235132642770666054763967107313575864240379564823246693536829791224132122394496145190405217433427230565260470717/322355519471331469923649534339288153894796365158132910069506923780888681400106043349735216106449117732030853942317466633106186990696498308279382113520,-5.4928271989778539,-5799693879895892852815156024025923618217749872992575768765480432120621179365637242582076374971887119210685411191707060380002314317281363818310553216277907909/1055866800429320503785226111190911187302250334573605077344098052157358791931649542128887257505839211005088297255004419385140221620977631403314792569517694960,98264190,513,0.0068126206003156714,-0.021068186150913305,all_valid_federal_deputy_votes
2022,all_parties,32,32,0,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,PT--PP,7,25,7,25,PT,PP,,19,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",0,63305159,109413508,0.5785863204386061,284,513,257,0.5536062378167641,296.81478238500495,-12.814782385004966,-39.814782385004946,0.95682565982046464,true,true,false,,true,false,32475546567/109413508,-1402110295/109413508,31073436272/32475546567,-15.762994423236938,-1286083050160646998333297138235378696269685106276652050024223743681393623453220082293082717220487860656229265103136806464767148908581115838447415703/81588752468552185685156492133954678575024110071930349548192188216218057799307704462616420158634241796384737798428858262332174987052608132243533400,2.9482120382319708,6579607076263167085851661698397334743468881732003646416018234759134271466383376699970734721199745685895722824785860701128874726539569404404878349570790781/2231727905231988579220088833337596823976457266887007968933480592733170049192253979170529346989522220965668970046574567729136881650820109074523224902291800,109413508,513,-0.053107174435774604,0.0099328342562392327,all_valid_federal_deputy_votes
2022,all_parties,32,32,0,PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC,PSB--PSC,8,28,8,28,PSB,PSC,,21,"PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC",0,59721774,109413508,0.5458354739891897,261,513,257,0.5087719298245614,280.01359815645429,-19.013598156454321,-23.01359815645435,0.93209758996836045,true,true,false,,true,false,15318635031/54706754,-1040172237/54706754,1586495866/1702070559,-27.670682627167309,-6772849426511462912154119834928684889345188197300944964690405486733676836469594486943238121021294689402404433574920135003391118030926616610457005061/244766257405656557055469476401864035725072330215791048644576564648654173397923113387849260475902725389154213395286574786996524961157824396730600200,8.6570844707129897,57960770973722041154616612770909273387464014543042096178825837977311895812768379035158062981059387436105256335370947321509666589914497247080070653531117297/6695183715695965737660266500012790471929371800661023906800441778199510147576761937511588040968566662897006910139723703187410644952460327223569674706875400,109413508,513,-0.098819067392957968,0.030916657361318382,all_valid_federal_deputy_votes
2022,all_parties,32,32,0,MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,MDB--UNIÃO,15,29,15,29,MDB,UNIÃO,,15,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",0,54687303,109413508,0.49982222487556105,265,513,257,0.5165692007797271,256.40880136116283,8.5911986388371719,0.5911986388371702,1.0335058648269102,false,true,true,0.017777512443892363,true,true,28054586439/109413508,939993181/109413508,28994579620/28054586439,-1.2923532538854881,-514027262449306416908215125002712684891601018278457738463940764456595119470460515056764069931814187539102955156141066038348568447711101491109928656/397745168284191905215137899153029058053242536600660454047436917554063031771625059255255048273341928757375596767340684028869353061881464644687225325,9.8835518927226591,430119271955053148238466294023718294434989786489981928896040843571876234466456092316508059812364348176144005913905968269128178418692233980984947791193194073/43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100,109413508,513,-0.0050402062917690293,0.038546071118679158,all_valid_federal_deputy_votes
2022,all_parties,32,32,0,PP|DC|REPUBLICANOS|PSC|UNIÃO|PATRIOTA|NOVO|PL,PP--PL,25,32,25,32,PP,PL,,8,"PP, DC, REPUBLICANOS, PSC, UNIÃO, PATRIOTA, NOVO, PL",0,49618909,109413508,0.4534989317772354,258,513,257,0.5029239766081871,232.64495200172175,25.355047998278238,24.355047998278252,1.1089860226070609,false,true,true,4.650106822276463,true,true,25454500317/109413508,2774184747/109413508,9409561688/8484833439,22.820505594331628,9076745837947775954241611737208468179663212224840264779445993142203334876243032256925393776636637416995826425401583435937428476069075140937371736952/397745168284191905215137899153029058053242536600660454047436917554063031771625059255255048273341928757375596767340684028869353061881464644687225325,2.5345424039466109,110299975692687656717083093590004800855756650860883352576461504890768492508922607001535107131470924356699853739691480904828548854217744853758825042395570159/43518694152023777294791732250083138067540916704296655394202871558296815959248952593825322266295683308830544915908204070718169192190992126953202885594690100,109413508,513,0.09809155710441865,0.010894465502642212,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PSOL|UP|PCdoB|PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PSOL--PP, omitting MDB",4,25,4,25,PSOL,PP,MDB,21,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,60415808,109413508,0.5521786944259204,260,513,257,0.50682261208577,283.26767024049718,-23.267670240497178,-26.267670240497182,0.91785977474682268,true,true,false,,true,false,7748327376/27353377,-636449356/27353377,1777969505/1937081844,-24.332986243370232,-245798798939078605541874109335035803172303446101540192819893196461310934685192852839191175033159453885844736384274370322011364662377723297437273521/10101464591344556322924137121346769728336318389858043277395223302960330965628572933466794876783287079552396108376906261050650236492227673515866040,1.0653160028730546,294356579709771084190376691443608186389867328978500599536912473896008374045293042711944139042175629909382766351285527737534029497769579941933679531760177/276309169219198585998677665079892940111370899709820034248907121005059148947612397421113157246321798786225682005766375052178852013911061123512399273617080,109413508,513,-0.085901035662528227,0.0037608104093509519,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PSOL|UP|PCdoB|PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PSOL--PP, omitting PSD",4,25,4,25,PSOL,PP,PSD,21,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,60072747,109413508,0.5490432406207102,260,513,257,0.50682261208577,281.65918243842435,-21.659182438424331,-24.659182438424352,0.92310145101284102,true,true,false,,true,false,30817319211/109413508,-2369807131/109413508,28447512080/30817319211,-21.565303971787678,-1906110101635209453804013399400189523412220660604274944466614918433242399603314756732910386095763326005716351381829161073358543794474706918618672253/88387815174264867825586199811784235122942785911257878677208203900902895949250013167834455171853761946083465948297929784193189569306992143263827850,-0.093878466636651378,-453940919669044400192795030888653303175641605357066299291660832573392702073609672331823650693493056485990533912767672692554052326710004014826703891702413/4835410461335975254976859138898126451948990744921850599355874617588535106583216954869480251810631478758949435100911563413129910243443569661466987288298900,109413508,513,-0.076565243799577645,-0.00033330518758135951,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PCdoB|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS,"PCdoB--REPUBLICANOS, omitting PT",6,27,6,27,PCdoB,REPUBLICANOS,PT,21,"PCdoB, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS",1,58931808,109413508,0.5386154696730865,261,513,257,0.5087719298245614,276.30973594229334,-15.30973594229334,-19.309735942293344,0.9445921227130023,true,true,false,,true,false,7558004376/27353377,-418772979/27353377,793247933/839778264,-23.782020270609973,-1719851573576695656580562673415076782220417556310791141343677170329889329893901081860628746589534655879711026285297091504973634719361752790586516213/72317303324398528220934163482368919646044097563756446190443075918920551231204556228228190595153077955886472139516488005248973283978448117215859150,8.4722843283166309,16759215929681619662414491873665826250836466213046869855808839973837155505451596522773516295188968280237193829372817599363161026715923533618288506800893451/1978122461455626240672351465912869912160950759286211608827403252649855270874952390628423739377076514037752041632191094123553145099590551225145585708849550,109413508,513,-0.086070149462908516,0.030662272175910759,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|PTB|PP,"PT--PP, omitting AGIR",7,25,7,25,PT,PP,AGIR,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, PTB, PP",1,63146291,109413508,0.5771343242189072,284,513,257,0.5536062378167641,296.06990832429943,-12.069908324299409,-39.06990832429938,0.95923291092764928,true,true,false,,true,false,32394047283/109413508,-1320611011/109413508,31073436272/32394047283,-15.015493562205325,-37561886879053817062173386371993099902576299699042429326716765598985953283958817557691127299633446200914656962994281591506017111104498456424281006/2501541938894288712044892447503327409139890167299751283317213317950081960827830561353805335052464960738211300423526314646977063282273362545202675,2.9455852379059153,806213981554363007423151014715524376487090193464892751168066933078052205700350641952832226106632973128780895153892718295447847598954927008776083412574623/273702478943545769149633536164044893506546645938972675435238185901237836221691525747329070857205555401449968024579899815837542089251522811026433242733900,109413508,513,-0.050716040840456313,0.0099489517681056461,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting AVANTE",7,25,7,25,PT,PP,AVANTE,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,61112641,109413508,0.5585474967131115,277,513,257,0.5399610136452242,286.53486581382623,-9.5348658138262046,-29.53486581382623,0.96672354065274069,true,true,false,,true,false,31350784833/109413508,-1043243117/109413508,30307541716/31350784833,-12.515335886289945,-39823315025804642916412822434777636028027307787098281266662069973556861059781536101348839886520273994107238070301336231942086185532833607755211989123/3181961346273535241721103193224232464425940292805283632379495340432504254173000474042040386186735430059004774138725472230954824495051717157497802600,2.9804700724637403,259412331025619315997401384698055200413336124515015830860878420127135384945023576673781075547292869176838152743113715541691761851270117430300840377132642321/87037388304047554589583464500166276135081833408593310788405743116593631918497905187650644532591366617661089831816408141436338384381984253906405771189380200,109413508,513,-0.043678230398745563,0.0104017710514862,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting CIDADANIA",7,25,7,25,PT,PP,CIDADANIA,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,61691053,109413508,0.563833973772233,279,513,257,0.543859649122807,289.24682854515549,-10.246828545155504,-32.246828545155495,0.9645741023447183,true,true,false,,true,false,31647510189/109413508,-1121141457/109413508,3391818748/3516390021,-13.989412446469425,-6359109951677657278079340949342686107650221228170865165002154847139705552156369837462961131954001292753479245422314866356736723394116445217875475051/454565906610505034531586170460604637775134327543611947482785048633214893453285782006005769455247918579857824876960781747279260642150245308213971800,3.7425839013139215,46534961182733855523953590981095234121176250799320612813606869385575136577047201346653676599318857085963492702860438607159517069188216298504788405221869077/12433912614863936369940494928595182305011690486941901541200820445227661702642557883950092076084480945380155690259486877348048340625997750558057967312768600,109413508,513,-0.048364963988828939,0.012939066333547203,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting PDT",7,25,7,25,PT,PP,PDT,18,"PT, PSB, REDE, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,59476792,109413508,0.5435964268689749,267,513,257,0.52046783625731,278.86496698378414,-11.864966983784123,-21.864966983784143,0.95745264415205633,true,true,false,,true,false,7627898574/27353377,-324546915/27353377,2434450553/2542632858,-13.788793249243421,-3375031317757694470729836564605667612835556662145103136693477161043036502514069548604600766827312979642208867311256993929324291476589642307423585327/244766257405656557055469476401864035725072330215791048644576564648654173397923113387849260475902725389154213395286574786996524961157824396730600200,1.9238262654592975,12880370284331272366814582257153409506559007461120365679646958688881119799857778309979792737030924464004489843615855510799014408152776424259454847132716279/6695183715695965737660266500012790471929371800661023906800441778199510147576761937511588040968566662897006910139723703187410644952460327223569674706875400,109413508,513,-0.049446129423798266,0.0068987735758546075,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting PMB",7,25,7,25,PT,PP,PMB,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PODE, PROS, PRTB, AGIR, PTB, PP",1,63222104,109413508,0.5778272276947742,284,513,257,0.5536062378167641,296.42536780741915,-12.425367807419171,-39.42536780741921,0.95808264353578654,true,true,false,,true,false,8108234838/27353377,-339875770/27353377,3884179534/4054117419,-15.341996529910368,-1251734357252243625595148910367625834685777283084071701758997503085514069917613499216291861722707084950551498062848832590799554452629071125936085597/81588752468552185685156492133954678575024110071930349548192188216218057799307704462616420158634241796384737798428858262332174987052608132243533400,2.9166287224911964,6509121709184729091825417181898088525310920382972253014184449765984690710816629463188243819673741276311015508938760819735016974875546404213011485393293069/2231727905231988579220088833337596823976457266887007968933480592733170049192253979170529346989522220965668970046574567729136881650820109074523224902291800,109413508,513,-0.051756692227089403,0.0098393357628759493,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting PMN",7,25,7,25,PT,PP,PMN,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,63048581,109413508,0.5762412900608214,284,513,257,0.5536062378167641,295.61178180120135,-11.611781801201365,-38.611781801201346,0.96071948915415595,true,true,false,,true,false,32343922053/109413508,-1270485781/109413508,31073436272/32343922053,-14.429956721386592,-7652594085975355172042692722123151897886347964689567717243653895734361091780293641028011313009965014027658541359495075219305002629161921172609107281/530326891045589206953517198870705410737656715467547272063249223405417375695500079007006731031122571676500795689787578705159137415841952859582967100,2.8181749201852271,20440548736407487589703075923672846922830692233083019855685449059285938624865507059023599109221701919860967159655529954143119278819192955517773331252718331/7253115692003962882465288708347189677923486117382775899033811926382802659874825432304220377715947218138424152651367345119694865365165354492200480932448350,109413508,513,-0.0488138755277715,0.0095333646819274857,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting PODE",7,25,7,25,PT,PP,PODE,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PROS, PRTB, AGIR, PTB, PP",1,59693093,109413508,0.5455733399938151,272,513,257,0.530214424951267,279.8791234168271,-7.8791234168271069,-22.879123416827156,0.97184812028622569,true,true,false,,true,false,30622556709/109413508,-862082533/109413508,29760474176/30622556709,-10.102413223372691,-412121645908391473571723010691049746819534252145874462146741935091877826672312392646837105027276930540602618302783290015211705992928060707407295043/40794376234276092842578246066977339287512055035965174774096094108109028899653852231308210079317120898192368899214429131166087493526304066121766700,2.2232898065455848,620222237835701388856154973994509043466142361249774291377986393436602990603116849786873069795310635233672275036708071800064760327006562636496350767161859/278965988153998572402511104167199602997057158360875996116685074091646256149031747396316168373690277620708621255821820966142110206352513634315403112786475,109413508,513,-0.036095629784887721,0.0079437500711134305,all_valid_federal_deputy_votes
