event_id,date,event_type,record_id,person_id,person_name,office_id,party_id,state,date_status,evidence_ids,decision_ids
service-b3978937568f-start,2017-04-27,services_start,service-b3978937568f,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,,,adjudicated_source_boundary,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30
organization-0,2017-05-16,rename,PODEMOS>PODEMOS,,,,PODEMOS,,dated_organizational_event,AFF-048,
affiliation-1d879fdac545-start,2017-05-22,affiliations_start,affiliation-1d879fdac545,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,,PSB,PARTY,supported_date,C006;NEW-COELHO,C006;PERSON-CONTINUITY-REVIEW;R10;R30
affiliation-5a9063548031-end,2017-05-22,affiliations_end,affiliation-5a9063548031,person-d8e018a87929,Raul Jungmann,,CIDADANIA,PARTY,supported_date,AFF-004,PERSON-CONTINUITY-REVIEW;R11
affiliation-60a5b7c52f05-end,2017-05-22,affiliations_end,affiliation-60a5b7c52f05,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,,PSB,PARTY,supported_date,C006;NEW-COELHO,C006;PERSON-CONTINUITY-REVIEW;R10;R30
affiliation-b4a761965dd6-start,2017-05-22,affiliations_start,affiliation-b4a761965dd6,person-7c277f7f61b2,João Batista de Andrade,,CIDADANIA,PARTY,adjudicated_continuity,C008;LEG-7139e1851d7d,C008;PERSON-CONTINUITY-REVIEW
affiliation-ba8fa98c1324-end,2017-05-22,affiliations_end,affiliation-ba8fa98c1324,person-ab37c3a157a5,Roberto Freire,,CIDADANIA,PARTY,adjudicated_continuity,LEG-5229971714f3,PERSON-CONTINUITY-REVIEW
affiliation-bd9937883986-start,2017-05-22,affiliations_start,affiliation-bd9937883986,person-d8e018a87929,Raul Jungmann,,CIDADANIA,PARTY,supported_date,AFF-004,PERSON-CONTINUITY-REVIEW;R11
service-michel_temer-0-11-end,2017-05-22,services_end,service-michel_temer-0-11,person-ab37c3a157a5,Roberto Freire,temer-cultura,,,adjudicated_source_boundary,LEG-5229971714f3,POPULATION-REVIEW
service-michel_temer-0-12-start,2017-05-22,services_start,service-michel_temer-0-12,person-7c277f7f61b2,João Batista de Andrade,temer-cultura,,,adjudicated_source_boundary,C008;LEG-7139e1851d7d,C008;POPULATION-REVIEW
affiliation-4cdc01dd2bee-start,2017-05-31,affiliations_start,affiliation-4cdc01dd2bee,person-30bed103385a,Torquato Jardim,,,UNAFFILIATED,adjudicated_continuity,LEG-fc6bc5c9fcd6,PERSON-CONTINUITY-REVIEW
affiliation-50f19c1ba2fb-start,2017-05-31,affiliations_start,affiliation-50f19c1ba2fb,person-6e58f0606af5,Wagner Rosário,,,UNAFFILIATED,adjudicated_continuity,C015,C015;PERSON-CONTINUITY-REVIEW
affiliation-f488c4e65995-end,2017-05-31,affiliations_end,affiliation-f488c4e65995,person-30bed103385a,Torquato Jardim,,,UNAFFILIATED,adjudicated_continuity,LEG-220a8c056a08,PERSON-CONTINUITY-REVIEW
affiliation-f57de115606c-end,2017-05-31,affiliations_end,affiliation-f57de115606c,person-faaa3fbb69cb,Osmar Serraglio,,MDB,PARTY,adjudicated_continuity,LEG-e8ffefa1056b,PERSON-CONTINUITY-REVIEW
service-michel_temer-0-18-end,2017-05-31,services_end,service-michel_temer-0-18,person-30bed103385a,Torquato Jardim,temer-cgu,,,adjudicated_source_boundary,LEG-220a8c056a08,POPULATION-REVIEW
service-michel_temer-0-19-start,2017-05-31,services_start,service-michel_temer-0-19,person-6e58f0606af5,Wagner Rosário,temer-cgu,,,adjudicated_source_boundary,LEG-300fa8e71e1b,POPULATION-REVIEW
service-michel_temer-0-36-end,2017-05-31,services_end,service-michel_temer-0-36,person-faaa3fbb69cb,Osmar Serraglio,temer-justica,,,adjudicated_source_boundary,LEG-e8ffefa1056b,POPULATION-REVIEW
service-michel_temer-0-37-start,2017-05-31,services_start,service-michel_temer-0-37,person-30bed103385a,Torquato Jardim,temer-justica,,,adjudicated_source_boundary,LEG-fc6bc5c9fcd6,POPULATION-REVIEW
affiliation-b4a761965dd6-end,2017-07-25,affiliations_end,affiliation-b4a761965dd6,person-7c277f7f61b2,João Batista de Andrade,,CIDADANIA,PARTY,adjudicated_continuity,C008;LEG-7139e1851d7d,C008;PERSON-CONTINUITY-REVIEW
affiliation-c0420f5557c9-start,2017-07-25,affiliations_start,affiliation-c0420f5557c9,person-aad1a5fad29f,Sérgio Sá Leitão,,,UNAFFILIATED,adjudicated_continuity,LEG-5041fedb5f1c,PERSON-CONTINUITY-REVIEW
service-michel_temer-0-12-end,2017-07-25,services_end,service-michel_temer-0-12,person-7c277f7f61b2,João Batista de Andrade,temer-cultura,,,adjudicated_source_boundary,C008;LEG-7139e1851d7d,C008;POPULATION-REVIEW
service-michel_temer-0-13-start,2017-07-25,services_start,service-michel_temer-0-13,person-aad1a5fad29f,Sérgio Sá Leitão,temer-cultura,,,adjudicated_source_boundary,LEG-5041fedb5f1c,POPULATION-REVIEW
affiliation-C035-ivani-dos-santos-2017-08-02-2017-08-02-start,2017-08-02,affiliations_start,affiliation-C035-ivani-dos-santos-2017-08-02-2017-08-02,person-ivani-dos-santos,Ivani dos Santos,,,UNKNOWN,unresolved_personal_affiliation,C035;V5W1E001;V5W1E002;V5W1E003,C035;V5W1D001
affiliation-C041-paulo-pedrosa-2017-08-02-2017-08-02-start,2017-08-02,affiliations_start,affiliation-C041-paulo-pedrosa-2017-08-02-2017-08-02,person-paulo-pedrosa,Paulo Pedrosa,,,UNKNOWN,unresolved_personal_status_with_adjudicated_finite_alternatives,C041;C067,C041;C067
service-C035-ivani-dos-santos-2017-08-02-start,2017-08-02,services_start,service-C035-ivani-dos-santos-2017-08-02,person-ivani-dos-santos,Ivani dos Santos,temer-secretaria-governo,,,adjudicated_succession,C035,C035
service-C041-paulo-pedrosa-2017-08-02-start,2017-08-02,services_start,service-C041-paulo-pedrosa-2017-08-02,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,,,adjudicated_succession,C041,C041
service-b3978937568f-end,2017-08-02,services_end,service-b3978937568f,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,,,adjudicated_source_boundary,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30
service-f103a0f5f74a-end,2017-08-02,services_end,service-f103a0f5f74a,person-e88c07c66af0,Antônio Imbassahy,temer-secretaria-governo,,,adjudicated_source_boundary,C035;OFF-003;OFF-012;OFF-013,C035;OFFICE-ADJUDICATION
affiliation-C035-ivani-dos-santos-2017-08-02-2017-08-02-end,2017-08-03,affiliations_end,affiliation-C035-ivani-dos-santos-2017-08-02-2017-08-02,person-ivani-dos-santos,Ivani dos Santos,,,UNKNOWN,unresolved_personal_affiliation,C035;V5W1E001;V5W1E002;V5W1E003,C035;V5W1D001
affiliation-C041-paulo-pedrosa-2017-08-02-2017-08-02-end,2017-08-03,affiliations_end,affiliation-C041-paulo-pedrosa-2017-08-02-2017-08-02,person-paulo-pedrosa,Paulo Pedrosa,,,UNKNOWN,unresolved_personal_status_with_adjudicated_finite_alternatives,C041;C067,C041;C067
service-16051aed1729-start,2017-08-03,services_start,service-16051aed1729,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,,,adjudicated_source_boundary,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30
service-C035-ivani-dos-santos-2017-08-02-end,2017-08-03,services_end,service-C035-ivani-dos-santos-2017-08-02,person-ivani-dos-santos,Ivani dos Santos,temer-secretaria-governo,,,adjudicated_succession,C035,C035
service-C041-paulo-pedrosa-2017-08-02-end,2017-08-03,services_end,service-C041-paulo-pedrosa-2017-08-02,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,,,adjudicated_succession,C041,C041
service-f103a0f5f74a-b-start,2017-08-03,services_start,service-f103a0f5f74a-b,person-e88c07c66af0,Antônio Imbassahy,temer-secretaria-governo,,,adjudicated_source_boundary,C035;OFF-003;OFF-012;OFF-013,C035;OFFICE-ADJUDICATION
affiliation-C041-paulo-pedrosa-2017-10-18-2017-10-18-start,2017-10-18,affiliations_start,affiliation-C041-paulo-pedrosa-2017-10-18-2017-10-18,person-paulo-pedrosa,Paulo Pedrosa,,,UNKNOWN,unresolved_personal_status_with_adjudicated_finite_alternatives,C041;C067,C041;C067
service-16051aed1729-end,2017-10-18,services_end,service-16051aed1729,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,,,adjudicated_source_boundary,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30
service-C041-paulo-pedrosa-2017-10-18-start,2017-10-18,services_start,service-C041-paulo-pedrosa-2017-10-18,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,,,adjudicated_succession,C041,C041
affiliation-C035-ivani-dos-santos-2017-10-20-2017-10-20-start,2017-10-20,affiliations_start,affiliation-C035-ivani-dos-santos-2017-10-20-2017-10-20,person-ivani-dos-santos,Ivani dos Santos,,,UNKNOWN,unresolved_personal_affiliation,C035;V5W1E001;V5W1E002;V5W1E003,C035;V5W1D001
service-C035-ivani-dos-santos-2017-10-20-start,2017-10-20,services_start,service-C035-ivani-dos-santos-2017-10-20,person-ivani-dos-santos,Ivani dos Santos,temer-secretaria-governo,,,adjudicated_succession,C035,C035
service-f103a0f5f74a-b-end,2017-10-20,services_end,service-f103a0f5f74a-b,person-e88c07c66af0,Antônio Imbassahy,temer-secretaria-governo,,,adjudicated_source_boundary,C035;OFF-003;OFF-012;OFF-013,C035;OFFICE-ADJUDICATION
affiliation-1d879fdac545-end,2017-10-25,affiliations_end,affiliation-1d879fdac545,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,,PSB,PARTY,supported_date,C006;NEW-COELHO,C006;PERSON-CONTINUITY-REVIEW;R10;R30
affiliation-9d5e7111e45b-start,2017-10-25,affiliations_start,affiliation-9d5e7111e45b,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,,,UNAFFILIATED,supported_date,C006;NEW-COELHO,C006;PERSON-CONTINUITY-REVIEW;R10;R30
affiliation-C035-ivani-dos-santos-2017-10-20-2017-10-20-end,2017-10-26,affiliations_end,affiliation-C035-ivani-dos-santos-2017-10-20-2017-10-20,person-ivani-dos-santos,Ivani dos Santos,,,UNKNOWN,unresolved_personal_affiliation,C035;V5W1E001;V5W1E002;V5W1E003,C035;V5W1D001
affiliation-C041-paulo-pedrosa-2017-10-18-2017-10-18-end,2017-10-26,affiliations_end,affiliation-C041-paulo-pedrosa-2017-10-18-2017-10-18,person-paulo-pedrosa,Paulo Pedrosa,,,UNKNOWN,unresolved_personal_status_with_adjudicated_finite_alternatives,C041;C067,C041;C067
service-28d6cde4b48d-start,2017-10-26,services_start,service-28d6cde4b48d,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,temer-minas-e-energia,,,adjudicated_source_boundary,LEG-2f8bf5705498;NEW-COELHO-SERVICE;OFF-031–OFF-034,R10;R30
service-C035-ivani-dos-santos-2017-10-20-end,2017-10-26,services_end,service-C035-ivani-dos-santos-2017-10-20,person-ivani-dos-santos,Ivani dos Santos,temer-secretaria-governo,,,adjudicated_succession,C035,C035
service-C041-paulo-pedrosa-2017-10-18-end,2017-10-26,services_end,service-C041-paulo-pedrosa-2017-10-18,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,,,adjudicated_succession,C041,C041
service-f103a0f5f74a-c-start,2017-10-26,services_start,service-f103a0f5f74a-c,person-e88c07c66af0,Antônio Imbassahy,temer-secretaria-governo,,,adjudicated_source_boundary,C035;OFF-003;OFF-012;OFF-013,C035;OFFICE-ADJUDICATION
affiliation-12c68d7be9c0-start,2017-11-01,affiliations_start,affiliation-12c68d7be9c0,person-4dbf0bdfa625,Moreira Franco,,MDB,PARTY,adjudicated_continuity,ATLAS-609;C041;LEG-c9ecc2f3d167,C041;PERSON-CONTINUITY-REVIEW
affiliation-19442b1fa5de-end,2017-11-01,affiliations_end,affiliation-19442b1fa5de,person-4dbf0bdfa625,Moreira Franco,,MDB,PARTY,adjudicated_continuity,LEG-79c599cac5ac,PERSON-CONTINUITY-REVIEW
affiliation-2a89a85cf823-end,2017-11-13,affiliations_end,affiliation-2a89a85cf823,person-27563f8cf17b,Bruno Araújo,,PSDB,PARTY,adjudicated_continuity,LEG-24485aa54403,PERSON-CONTINUITY-REVIEW
affiliation-9e07f91b8db4-start,2017-11-13,affiliations_start,affiliation-9e07f91b8db4,person-48a2cca11210,Marco Aurélio de Queiroz Campos,,,UNAFFILIATED,historical_tenure_assertion,C026,C026;PERSON-CONTINUITY-REVIEW
service-michel_temer-0-6-end,2017-11-13,services_end,service-michel_temer-0-6,person-27563f8cf17b,Bruno Araújo,temer-cidades,,,adjudicated_source_boundary,LEG-24485aa54403,POPULATION-REVIEW
service-michel_temer-0-7-start,2017-11-13,services_start,service-michel_temer-0-7,person-48a2cca11210,Marco Aurélio de Queiroz Campos,temer-cidades,,,adjudicated_source_boundary,LEG-5bb831c94f66,POPULATION-REVIEW
affiliation-3bdeb15692eb-start,2017-11-22,affiliations_start,affiliation-3bdeb15692eb,person-ec79bc7d93e1,Alexandre Baldy,,,UNAFFILIATED,supported_date,AFF-002,PERSON-CONTINUITY-REVIEW
affiliation-9e07f91b8db4-end,2017-11-22,affiliations_end,affiliation-9e07f91b8db4,person-48a2cca11210,Marco Aurélio de Queiroz Campos,,,UNAFFILIATED,historical_tenure_assertion,C026,C026;PERSON-CONTINUITY-REVIEW
service-michel_temer-0-7-end,2017-11-22,services_end,service-michel_temer-0-7,person-48a2cca11210,Marco Aurélio de Queiroz Campos,temer-cidades,,,adjudicated_source_boundary,LEG-5bb831c94f66,POPULATION-REVIEW
service-michel_temer-0-8-start,2017-11-22,services_start,service-michel_temer-0-8,person-ec79bc7d93e1,Alexandre Baldy,temer-cidades,,,adjudicated_source_boundary,LEG-f3dd9541904a,POPULATION-REVIEW
affiliation-1fffe4c27ba3-start,2017-11-30,affiliations_start,affiliation-1fffe4c27ba3,person-ff3ca3610dba,Aloysio Nunes,,PSDB,PARTY,adjudicated_continuity,ATLAS-565,PERSON-CONTINUITY-REVIEW
affiliation-2a1e5c789d5e-end,2017-11-30,affiliations_end,affiliation-2a1e5c789d5e,person-43d3df106f94,Luislinda Valois,,PSDB,PARTY,adjudicated_continuity,LEG-9d878ec47da4,PERSON-CONTINUITY-REVIEW
affiliation-2c14403e141f-start,2017-11-30,affiliations_start,affiliation-2c14403e141f,person-43d3df106f94,Luislinda Valois,,PSDB,PARTY,adjudicated_continuity,ATLAS-607;C040,C040;PERSON-CONTINUITY-REVIEW
affiliation-5af68245cb82-end,2017-11-30,affiliations_end,affiliation-5af68245cb82,person-ff3ca3610dba,Aloysio Nunes,,PSDB,PARTY,adjudicated_continuity,LEG-a7368f6c8a7a,PERSON-CONTINUITY-REVIEW
affiliation-052c0590e5d4-end,2017-12-15,affiliations_end,affiliation-052c0590e5d4,person-e88c07c66af0,Antônio Imbassahy,,PSDB,PARTY,adjudicated_continuity,OFF-003;OFF-012;OFF-013,PERSON-CONTINUITY-REVIEW
affiliation-c7e01caf6c57-start,2017-12-15,affiliations_start,affiliation-c7e01caf6c57,person-958d8b84b828,Carlos Marun,,MDB,PARTY,adjudicated_continuity,C034;OFF-003;OFF-012;OFF-013,C034;PERSON-CONTINUITY-REVIEW
service-13f7c2c1b899-start,2017-12-15,services_start,service-13f7c2c1b899,person-958d8b84b828,Carlos Marun,temer-secretaria-governo,,,supported_effective_or_last_service_date,C034;OFF-003;OFF-012;OFF-013,C034;OFFICE-ADJUDICATION
service-f103a0f5f74a-c-end,2017-12-15,services_end,service-f103a0f5f74a-c,person-e88c07c66af0,Antônio Imbassahy,temer-secretaria-governo,,,adjudicated_source_boundary,C035;OFF-003;OFF-012;OFF-013,C035;OFFICE-ADJUDICATION
affiliation-4a6d9a51bac5-start,2017-12-29,affiliations_start,affiliation-4a6d9a51bac5,person-d35d6f9df7cc,Helton Yomura,,PTB,PARTY,adjudicated_continuity,ATLAS-574,PERSON-CONTINUITY-REVIEW;R06
affiliation-525428b40767-end,2017-12-29,affiliations_end,affiliation-525428b40767,person-4597724356b9,Ronaldo Nogueira,,PTB,PARTY,adjudicated_continuity,LEG-9fcbb2439062,PERSON-CONTINUITY-REVIEW;R06
service-michel_temer-0-57-end,2017-12-29,services_end,service-michel_temer-0-57,person-4597724356b9,Ronaldo Nogueira,temer-trabalho,,,adjudicated_source_boundary,AFF-009;LEG-9fcbb2439062,R06
service-michel_temer-0-59-start,2017-12-29,services_start,service-michel_temer-0-59,person-d35d6f9df7cc,Helton Yomura,temer-trabalho,,,adjudicated_source_boundary,AFF-009;LEG-03cf04d9b8ec,R06
affiliation-4a6d9a51bac5-end,2018-01-01,affiliations_end,affiliation-4a6d9a51bac5,person-d35d6f9df7cc,Helton Yomura,,PTB,PARTY,adjudicated_continuity,ATLAS-574,PERSON-CONTINUITY-REVIEW;R06
affiliation-caf2c75c07e1-start,2018-01-01,affiliations_start,affiliation-caf2c75c07e1,person-d35d6f9df7cc,Helton Yomura,,PTB,PARTY,adjudicated_continuity,LEG-03cf04d9b8ec,PERSON-CONTINUITY-REVIEW;R06
affiliation-039f7dd7bfc6-end,2018-01-04,affiliations_end,affiliation-039f7dd7bfc6,person-a25fdc2c76f8,Marcos Pereira,,REPUBLICANOS,PARTY,adjudicated_continuity,OFF-003;OFF-012;ATLAS-578,PERSON-CONTINUITY-REVIEW;R07
affiliation-9900210bb195-start,2018-01-04,affiliations_start,affiliation-9900210bb195,person-8a2d89267620,Marcos Jorge de Lima,,REPUBLICANOS,PARTY,adjudicated_continuity,OFF-013;OFF-049;OFF-050;ATLAS-579,PERSON-CONTINUITY-REVIEW;R07
service-3e4783281846-start,2018-01-04,services_start,service-3e4783281846,person-8a2d89267620,Marcos Jorge de Lima,temer-industria-comercio,,,adjudicated_source_boundary,ATLAS-579;OFF-013;OFF-049;OFF-050,OFFICE-ADJUDICATION;R07
service-eabeba688ae4-end,2018-01-04,services_end,service-eabeba688ae4,person-a25fdc2c76f8,Marcos Pereira,temer-industria-comercio,,,adjudicated_source_boundary,ATLAS-578;OFF-003;OFF-012;OFF-049,OFFICE-ADJUDICATION;R07
affiliation-0acad5fe7baf-start,2018-01-05,affiliations_start,affiliation-0acad5fe7baf,person-8a2d89267620,Marcos Jorge de Lima,,REPUBLICANOS,PARTY,adjudicated_continuity,ATLAS-579,PERSON-CONTINUITY-REVIEW;R07
affiliation-9900210bb195-end,2018-01-05,affiliations_end,affiliation-9900210bb195,person-8a2d89267620,Marcos Jorge de Lima,,REPUBLICANOS,PARTY,adjudicated_continuity,OFF-013;OFF-049;OFF-050;ATLAS-579,PERSON-CONTINUITY-REVIEW;R07
affiliation-2c14403e141f-end,2018-02-20,affiliations_end,affiliation-2c14403e141f,person-43d3df106f94,Luislinda Valois,,PSDB,PARTY,adjudicated_continuity,ATLAS-607;C040,C040;PERSON-CONTINUITY-REVIEW
affiliation-8012d8e03cf8-start,2018-02-20,affiliations_start,affiliation-8012d8e03cf8,person-dfae93f2748f,Gustavo Rocha,,,UNAFFILIATED,adjudicated_continuity,LEG-422e9936450e,PERSON-CONTINUITY-REVIEW
service-michel_temer-0-14-end,2018-02-20,services_end,service-michel_temer-0-14,person-43d3df106f94,Luislinda Valois,temer-direitos-humanos,,,supported_effective_or_last_service_date,C040;LEG-9d878ec47da4,C040;POPULATION-REVIEW
service-michel_temer-0-15-start,2018-02-20,services_start,service-michel_temer-0-15,person-dfae93f2748f,Gustavo Rocha,temer-direitos-humanos,,,adjudicated_source_boundary,LEG-422e9936450e,POPULATION-REVIEW
affiliation-96e96ef8deed-start,2018-02-27,affiliations_start,affiliation-96e96ef8deed,person-ffd261ae3f4b,Joaquim Silva e Luna,,,UNAFFILIATED,adjudicated_continuity,ATLAS-562,PERSON-CONTINUITY-REVIEW
affiliation-bd9937883986-end,2018-02-27,affiliations_end,affiliation-bd9937883986,person-d8e018a87929,Raul Jungmann,,CIDADANIA,PARTY,supported_date,AFF-004,PERSON-CONTINUITY-REVIEW;R11
affiliation-fc4ede1b1df9-start,2018-02-27,affiliations_start,affiliation-fc4ede1b1df9,person-d8e018a87929,Raul Jungmann,,CIDADANIA,PARTY,supported_date,AFF-004,PERSON-CONTINUITY-REVIEW;R11
service-michel_temer-0-22-end,2018-02-27,services_end,service-michel_temer-0-22,person-d8e018a87929,Raul Jungmann,temer-defesa,,,adjudicated_source_boundary,AFF-004;LEG-5f81e43d920a,POPULATION-REVIEW;R11
service-michel_temer-0-23-start,2018-02-27,services_start,service-michel_temer-0-23,person-ffd261ae3f4b,Joaquim Silva e Luna,temer-defesa,,,adjudicated_source_boundary,LEG-509151491adc,OFFICE-CAPACITY-2018
service-michel_temer-0-67-start,2018-02-27,services_start,service-michel_temer-0-67,person-d8e018a87929,Raul Jungmann,temer-seguranca-publica,,,adjudicated_source_boundary,AFF-004;LEG-65320282090a,POPULATION-REVIEW;R11
affiliation-3bdeb15692eb-end,2018-03-14,affiliations_end,affiliation-3bdeb15692eb,person-ec79bc7d93e1,Alexandre Baldy,,,UNAFFILIATED,supported_date,AFF-002,PERSON-CONTINUITY-REVIEW
affiliation-3d8eb9706bec-start,2018-03-14,affiliations_start,affiliation-3d8eb9706bec,person-ec79bc7d93e1,Alexandre Baldy,,PP,PARTY,supported_date,AFF-002,PERSON-CONTINUITY-REVIEW
affiliation-9d5e7111e45b-end,2018-03-21,affiliations_end,affiliation-9d5e7111e45b,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,,,UNAFFILIATED,supported_date,C006;NEW-COELHO,C006;PERSON-CONTINUITY-REVIEW;R10;R30
affiliation-C007-coelho-mdb-start,2018-03-21,affiliations_start,affiliation-C007-coelho-mdb,person-1eca0d922c8e,Fernando Bezerra Coelho Filho,,MDB,PARTY,supported_date,C006;C007;NEW-COELHO,C006;C007;PERSON-CONTINUITY-REVIEW;R10;R30
affiliation-c97971ff1dd1-start,2018-03-21,affiliations_start,affiliation-c97971ff1dd1,person-d8e018a87929,Raul Jungmann,,,UNAFFILIATED,supported_date,AFF-004,PERSON-CONTINUITY-REVIEW;R11
affiliation-fc4ede1b1df9-end,2018-03-21,affiliations_end,affiliation-fc4ede1b1df9,person-d8e018a87929,Raul Jungmann,,CIDADANIA,PARTY,supported_date,AFF-004,PERSON-CONTINUITY-REVIEW;R11
affiliation-1cb53fca27f3-end,2018-04-02,affiliations_end,affiliation-1cb53fca27f3,person-f531e7e77d22,Ricardo Barros,,PP,PARTY,adjudicated_continuity,LEG-7f67dc077f97,PERSON-CONTINUITY-REVIEW
