evidence_id,snapshot_path,source_locator,snapshot_kind,sha256
V5W1E001,research/refinement_v5/worker_1_ivani/sources/sgip_go_2016_2017.meta.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=70945&isMembrosAtivos=false;https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=70946&isMembrosAtivos=false;https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=100311&isMembrosAtivos=false;https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=94158&isMembrosAtivos=false,scoped_api_retrieval,fbcf6361c6b10f8567a4846dbc3fae2bdc7cfd1bcec9a920156f01b341751cf5
V5W1E002,research/refinement_v5/worker_1_ivani/sources/search_03.json,https://www.tre-to.jus.br/partidos/filiacao-partidaria/sistema-filiawb/guia-filiaweb-operacoes;https://www.tse.jus.br/partidos/filiacao-partidaria/arquivos/tse-manual-sistema-filiacao-partidaria-externo/%40%40display-file/file/TSE-manual-filia-externo.pdf,web_extraction_or_retrieval_log,135d4ea9664939b2040d5cbc22c717e8c7acbc36292508ec041143284b619119
V5W1E002,research/refinement_v5/worker_1_ivani/sources/search_06.json,https://www.tre-to.jus.br/partidos/filiacao-partidaria/sistema-filiawb/guia-filiaweb-operacoes;https://www.tse.jus.br/partidos/filiacao-partidaria/arquivos/tse-manual-sistema-filiacao-partidaria-externo/%40%40display-file/file/TSE-manual-filia-externo.pdf,web_extraction_or_retrieval_log,bf3c0a65f013c04cef5801e0c40b34e2003022073e2458cba063b56671f8ada6
V5W1E002,research/refinement_v5/worker_1_ivani/sources/search_09.json,https://www.tre-to.jus.br/partidos/filiacao-partidaria/sistema-filiawb/guia-filiaweb-operacoes;https://www.tse.jus.br/partidos/filiacao-partidaria/arquivos/tse-manual-sistema-filiacao-partidaria-externo/%40%40display-file/file/TSE-manual-filia-externo.pdf,web_extraction_or_retrieval_log,c4182d5fc8a435180113c160dfa592a683d5db8ac56a4f0cdeeb450ce29e95cd
V5W1E003,research/refinement_v5/worker_1_ivani/sources/search_03.json,https://repositorio.uniceub.br/jspui/handle/235/10435;https://repositorio.uniceub.br/jspui/bitstream/235/10435/1/50505052.pdf,web_extraction_or_retrieval_log,135d4ea9664939b2040d5cbc22c717e8c7acbc36292508ec041143284b619119
V5W1E003,research/refinement_v5/worker_1_ivani/sources/uniceub_2006_thesis.http410.txt,https://repositorio.uniceub.br/jspui/handle/235/10435;https://repositorio.uniceub.br/jspui/bitstream/235/10435/1/50505052.pdf,web_extraction_or_retrieval_log,1af29706d2a6b604a0e552114f17bb1789014da70e98d6cf05af542bafaca04f
V5W1E003,research/refinement_v5/worker_1_ivani/sources/uniceub_2006_thesis.meta.json,https://repositorio.uniceub.br/jspui/handle/235/10435;https://repositorio.uniceub.br/jspui/bitstream/235/10435/1/50505052.pdf,web_extraction_or_retrieval_log,7d8b82f670477e3e76b13c4696fd74dd593333139db29d65e8daee66851faacc
V5W1E003,research/refinement_v5/worker_1_ivani/sources/search_02.json,https://repositorio.uniceub.br/jspui/handle/235/10435;https://repositorio.uniceub.br/jspui/bitstream/235/10435/1/50505052.pdf,web_extraction_or_retrieval_log,d15102300598c48b829670b7950f5bd327838ac630829693711de61a72c3a1b4
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_se_20181231.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/consulta?sqPartido=15&tpAbrangencia=82&isComposicoesHistoricas=true&dataInicioVigencia=31%2F12%2F2018&dataFimVigencia=31%2F12%2F2018&sgUe=SE,retained_scoped_official_historical_governance_response,20aaa838d68a15d923f20d78a23f18fa8933214feccbd7183d9072b69d099aee
V5W2E001,research/refinement_v5/worker_2_temer_end/RESEARCH.md,research/refinement_v5/worker_2_temer_end/RESEARCH.md,research_findings_and_limitations,2f543abd977af272d4a879fea6e9fc70562728c70165821ea6254aff33c05235
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_members_70946_scoped.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=70946&isMembrosAtivos=false,retained_scoped_official_historical_governance_response,460378caac9bd49287b2613888c0b59f0421f8fee0bb466cabc472e1ca8a3bc0
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_members_70945_scoped.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=70945&isMembrosAtivos=false,retained_scoped_official_historical_governance_response,5656acbc8ca6e5981db51341319082d4b09dd8447995458137e816fb29be5b20
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_members_263816_scoped.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=263816&isMembrosAtivos=false,retained_scoped_official_historical_governance_response,d706b8fee6b8cc8db0ba54b83493d638f30373e9aca62e2055fc889632b78cd1
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_national_20181231.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/consulta?sqPartido=15&tpAbrangencia=81&isComposicoesHistoricas=true&dataInicioVigencia=31%2F12%2F2018&dataFimVigencia=31%2F12%2F2018,retained_scoped_official_historical_governance_response,da45e6313fa08456a3500a34e335ba56b1f3d05fd8bc6d46db6afd0b12db297f
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_ba_20181231.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/consulta?sqPartido=15&tpAbrangencia=82&isComposicoesHistoricas=true&dataInicioVigencia=31%2F12%2F2018&dataFimVigencia=31%2F12%2F2018&sgUe=BA,retained_scoped_official_historical_governance_response,e1f76be4353f0af66712dd586e57c66d55f5c6df83eab31860058ee168e79be9
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_members_94158_scoped.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=94158&isMembrosAtivos=false,retained_scoped_official_historical_governance_response,e4ac7e7099bc9f1054dcbb1e51a07d5ff8fe6a7a165db129c9ad250822d2b71e
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_df_20181231.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/consulta?sqPartido=15&tpAbrangencia=84&isComposicoesHistoricas=true&dataInicioVigencia=31%2F12%2F2018&dataFimVigencia=31%2F12%2F2018&sgUe=DF,retained_scoped_official_historical_governance_response,e4ee265f9f92b5bed7adf5c65e92c825c06eb6ae21c4e17c6a66e8a639665a20
V5W2E001,research/refinement_v5/worker_2_temer_end/sources/sgip_members_263115_scoped.json,https://sgip3.tse.jus.br/sgip3-consulta/api/v1/orgaoPartidario/comAnotacoesEMembros?idOrgaoPartidario=263115&isMembrosAtivos=false,retained_scoped_official_historical_governance_response,e9f425ce697e10437a64192cd0195f79146515e2769c8a3615cab50ee89a8ee4
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_SE_182.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=182&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,10618ddd60d37b04b267d7471bb69da483ff7e97f43f6243320ab3534abee098
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_BA_69.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=69&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,1558a8cd7adc76f3e2b717a7669679e5c9dce9e9383a7e246b5d94cfeed6fcab
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/web_013.json,https://www.gov.br/mme/pt-br/arquivos/do-06-01-2010-s3.pdf,retained_indexed_source_results_identifiers_redacted,29b3f2206eb941acccde6ae8be83c52628aac3f58cec95f729cce44ab189561e
V5W2E002,research/refinement_v5/worker_2_temer_end/RESEARCH.md,research/refinement_v5/worker_2_temer_end/RESEARCH.md,research_findings_and_limitations,2f543abd977af272d4a879fea6e9fc70562728c70165821ea6254aff33c05235
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_BA_42.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=42&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,3262129664e8ffa76392493bbff9440741c0ddc2f4ba75ef9f899a62c84eed98
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/sobral_identity_anchor.json,https://www.gov.br/mme/pt-br/arquivos/do-06-01-2010-s3.pdf,masked_hashed_identity_anchor_from_official_indexed_source,64dc252de107184ceb20f7a9c33bca6e75dcb338c05c854717dfb572f1070222
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_DF_42.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=42&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,9b4b3653afdfe591781dabbafb327343e2db76a0a6d428ba4f42f3247629d238
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_BA_182.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=182&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,9c101bdb73b0bb70a376193f6b93a0eb1041df5b33a3dc803aacea072ee9c655
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_SE_42.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=42&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,9c5df676728d4da2a140e29fcb132f4dc6bdbbddf3b330f409b1209ed24a83d0
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_SE_69.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=69&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,b2fc45370771e4fefd4b2d2d976eefb4a8a2b1ea7848647844bede60ba009a9c
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_BA_51.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=51&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,c863a346938dabf14399bbce577cf8e52210f1a2181ac6e952e635ac2e3e9282
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_SE_51.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=51&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,e22d35ea7e911faf07b9294fbb6b8fdbc2b38183655f29cd243b68f2f7633675
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_SE_38.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=38&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,e93f8c260384169817bd12272812ba99ec18fd2a2307b69086f3f44c2376b78e
V5W2E002,research/refinement_v5/worker_2_temer_end/sources/tse_BA_38.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=38&currentPage=0&pageSize=10000,retained_scoped_official_registry_query_log,ebe71aa8367bb7ba1a439e94f65252f5c77bea83aac4f0c55624de0a7ae21264
V5W2E003,research/refinement_v5/worker_2_temer_end/sources/web_012.json,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8851.htm,retained_official_statutory_source_text,1e64455a62b42b66dae679623ec97c52f0389598dfec141ea6ea0b38e46f704d
V5W2E003,research/refinement_v5/worker_2_temer_end/sources/antt_resenha_2018.html,https://anttlegis.datalegis.inf.br/action/ActionDatalegis.php?acao=abrirResenhaAnoData&ano=2018&cod_menu=7739&cod_modulo=422,retrieved_official_library_index_not_linked_full_act,2d1d094a5f9437525d7b1b186dd200b3788d88d7437de904e95926722697f709
V5W2E003,research/refinement_v5/worker_2_temer_end/RESEARCH.md,research/refinement_v5/worker_2_temer_end/RESEARCH.md,research_findings_and_limitations,2f543abd977af272d4a879fea6e9fc70562728c70165821ea6254aff33c05235
V5W2E003,research/refinement_v5/worker_2_temer_end/sources/dou20190101.pdf,https://static.poder360.com.br/2019/01/Diario-Oficial-1jan2019.pdf,original_dou_pdf_preserved_by_third_party_rendered_reviewed,4c8867f4b7a2afc04d1d4c74533a9bd7edca8e0e583ce845f3885da59df00fa2
V5W3E001,research/refinement_v5/worker_3_bolsonaro_2020/sources/tse_pontel_all_new_localities.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_api_results_unrelated_person_rows_discarded,0913cf791b80cd22e480d88474c711907c55dbb8263fe6710366c6262c02360a
V5W3E001,research/refinement_v5/worker_3_bolsonaro_2020/sources/TSE_NEW_LOCALITIES_SUMMARY.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,derived_completeness_summary,d375316c7e6a6bff17c44ecec32efb63ab73a19c74a442cabb2ebbc26537e6f3
V5W3E002,research/refinement_v5/worker_3_bolsonaro_2020/sources/renato_caixa_eligibility_scoped.txt,https://api.mziq.com/mzfilemanager/v2/d/3972906b-e50b-4f74-ab74-4d0d32125d11/4b015055-675f-db8a-8597-81266eb9317a?origin=1,scoped_original_pdf_excerpt_identifier_redacted,0eb72fa7419bc762a3f62003635aa42bcc7a2e7621b23c2f59572b97ec2831d4
V5W3E002,research/refinement_v5/worker_3_bolsonaro_2020/sources/renato_caixa_eligibility_20220314_retrieval.json,https://api.mziq.com/mzfilemanager/v2/d/3972906b-e50b-4f74-ab74-4d0d32125d11/4b015055-675f-db8a-8597-81266eb9317a?origin=1,original_source_retrieval_metadata_and_hash,39f5274461921b06f351d16b282c8f8fedba631d42d008bc2f2becf19306b523
V5W3E003,research/refinement_v5/worker_3_bolsonaro_2020/sources/adpf_2021_scoped.json,https://web.adpf.org.br/noticia/adpf/eleicoes-2021-diretorias-regionais-da-adpf-sao-empossadas/,scoped_original_html_target_context_with_response_hash,336e08ecf68b8c25c7c1573c24f75a63bd5fa03bc38d5e204f4ab86e1ce5a4d1
V5W4E001,research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_57.pdf,https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf,retrieved_original_pdf,9d66964d30ad1507153b9002e0aa3156d144b244c1a7991a359f371c6b5c9879
V5W4E001,research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_2021_links.json,https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf,retrieved_original_index_extract,df90ecf9daf0597e83d8876a2848146daa4aa62352f44b7e3b6dee56dd27e379
V5W4E001,research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_57.txt,https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf,retrieved_original_text_extraction,ea7a859734ec65c38d205c833ab56a538098370df13f46eff9d0e383f41d6f89
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_69.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,00ffd5028442f864be0b784c5f71407d5ea2128a3373954eb3379bb56ba8b6e1
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_46.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,030c01a9d464f308d2edb5529f1493c06dcf3602e02371b9280efeaf2aa98983
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/brandelli_senate_8953346.txt,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,retrieved_original_text_extraction,1f21320062c7cb746ce8ec861979bab0a85a2bf5ec6b45493e75908b0b9225b1
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_42.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,211903a3897f341d6e20bd02d14177515f30992db189306bea992e2408135a13
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_37.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,283d12700c7c516c41c50e1acbadd1a921ce54448ea6ec68a13c55813910974b
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_48.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,39862c781b65a5dfdb7d19e68871bcee25cd5574be0a0eeb716b5168de454b6b
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_58.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,41c7e402f6abe545e894de2cfe889c164441ac7745f5fd5cf7362f1cca96730e
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/brandelli_registry_summary.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_summary,443c69a1ba54df3cd088e21913d5ea44430b99aef5dd84f71dd6a3493d440b79
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_53.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,46c027eb823033817b6f6d80c878bfed5ffd3ef424d436444b549ce1242d0a4b
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_39.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,4ac79cc4c3368cc493ba86108b44b2ef753997bc52e58fd5deb805eb03543858
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_59.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,57f6ac8d00950c2f8223e69cb460f38a8a275a6ebf6902dc443c7be9e9b481a3
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_51.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,6543be1e990d3de75a9d711b1367f9aa0d31382ecdf5b403e8bed153d0d7f58f
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_66.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,682de6d17e9daf0b3149f50542f669bf7da8390f99c70f96e140ab3f980f2804
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_40.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,6880160c032ea45129fe3bea27f15a6b6c016124bb0f8502e3c220a0ef20b33d
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_68.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,6a737849ec1cbdcefe06f268f3d1b7550e7ba75e15208911c90583c8a232f863
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_43.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,7a170b86c469b8389da97bf143387664375734266489479590d2d00737b1dcd1
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_71.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,7bc83b3190752dae254c7ff2e045929195f69da952cbe0caeca3b0267678037f
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_67.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,805227dd351b4e80f955f8c39c6470d2311912dd1c5c631f8e20f33551685112
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_44.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,81d9a55c917748bb8cc844cfd92f14f7a00b9d3d36f8a91df1169de2a3b6d73e
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_70.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,8b49760c1033685038f1ad594136e44696b5be6d45afdb11acb22e426f79bb63
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_57.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,91209ab59025e8299dd9e845cf4220a6fd4525a87878c7da450d3d4622b8a855
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_63.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,94729c3894279819a3f7a718f6d1f3d925922cdd39766a2a8f2181ecfe7beec3
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_60.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,97604c54e16cf326e265c56bd947e6eb5029f085a386e58c46d23e19d96dc648
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_49.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,97854fcf8825696d7a177cb1ac7c6dc1d987169129f6b0dffcfb98770801460c
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/brandelli_senate_8986660.pdf,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,retrieved_original_pdf,9b7277f077d9c430b912ccb58b3574d18521d335355979e8dfdfd71dfd192daf
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_65.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,a5de222addf232aaa89642840808061f3dd3e1e48aded01c7423e3ed2394bc3d
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_52.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,b86d13237de13163f38f8904971b1ebc8760855f0ac6ce02f3473259cb4eff08
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_54.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,b98f534deb4fefaee9c51d323d439e31c8f1baa9aab11952273c9079e2fef0fa
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_72.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,c40bb2c2c024423e3d885375fa304ea54017e57def6ea4dac0b500b6fcf09c9f
V5W4E002,research/refinement_v5/worker_4_bolsonaro_2021/sources/tse_RS_182.json,https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados,scoped_public_registry_response_log,c41dc088a104ae108ff4dc451bd4b136223edfa5b7d0481f25b5e70cd4f83f8b
