inversion_id,election,domain,k,period,period_ranges,period_days,source_periods,coalition,members,omitted_party,source_coalition_id,is_main_focal,is_strongest_k1,votes,vote_share,seats,q_C,d_C,A_C,B_C,R_C,r_C,classification,component_pattern,party_count,gross_positive_A,gross_negative_A,positive_A_count,negative_A_count,largest_positive_A_party,largest_positive_A,top_two_positive_A_parties,top_two_positive_A_share,largest_negative_A_party,largest_negative_A,top_two_negative_A_parties,top_two_negative_A_share,gross_positive_B,gross_negative_B,positive_B_count,negative_B_count,largest_positive_B_party,largest_positive_B,top_two_positive_B_parties,top_two_positive_B_share,largest_negative_B_party,largest_negative_B,top_two_negative_B_parties,top_two_negative_B_share,gross_positive_d,gross_negative_d,positive_d_count,negative_d_count,largest_positive_d_party,largest_positive_d,top_two_positive_d_parties,top_two_positive_d_share,largest_negative_d_party,largest_negative_d,top_two_negative_d_parties,top_two_negative_d_share,reinforcing_positive_parties,reinforcing_negative_parties,offsetting_parties,substantial_offset_parties,focal,report_code,identity_residual,csv_member_sum_residual_A,csv_member_sum_residual_B,csv_member_sum_residual_d
k0/2022/15-29,2022,k=0 minimal ideological,0,,,,,MDB--UNIÃO,MDB; PMN; PSDB; PSD; PMB; PODE; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO,,MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,true,false,54687303,0.49982222487556105,265,256.40880136116283,8.5911986388371719,-1.2923532538854881,9.8835518927226591,1.0335058648269102,0.59119863883717172,between-district dominance with within-district offset,A- B+,15,21.276156176982425,-22.568509430867913,5,10,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.51423738154888143,10.817443378908317,-0.9338914861856582,13,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.56476588711331766,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-20.903565316633482,5,10,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.5073754035485093,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMN; PMB; PODE; PROS; PRTB; AGIR; PTB; DC; PSC,PROS,true,K22a,0,-1.3322676295501878e-15,0.0,0.0
k0/2022/25-32,2022,k=0 minimal ideological,0,,,,,PP--PL,PP; DC; REPUBLICANOS; PSC; UNIÃO; PATRIOTA; NOVO; PL,,PP|DC|REPUBLICANOS|PSC|UNIÃO|PATRIOTA|NOVO|PL,true,false,49618909,0.45349893177723538,258,232.64495200172175,25.355047998278238,22.820505594331628,2.5345424039466109,1.1089860226070609,24.355047998278238,reinforcement,A+ B+,8,32.874256157903368,-10.053750563571743,4,4,PL,19.069539963729706,PL; UNIÃO,0.86469491948298904,PSC,-3.7123805451988194,PSC; PATRIOTA,0.67103270181889529,8.4930553739963859,-5.9585129700497745,5,3,PP,3.1675802384799794,PP; REPUBLICANOS,0.71933158765130178,PL,-5.2897988096484374,PL; NOVO,0.97927089683487367,35.440681620408334,-10.085633622130095,4,4,PL,13.779741154081268,PL; UNIÃO,0.70211134775438999,NOVO,-3.3519469826339905,NOVO; PATRIOTA,0.64542067612942478,PP; REPUBLICANOS; UNIÃO,PATRIOTA; NOVO,DC; PSC; PL,PL,true,K22b,0,0.0,-4.440892098500626e-16,0.0
k1/2022/14-29/omit-PODE,2022,k=1 minimal ideological,1,,,,,"AVANTE--UNIÃO, omitting PODE",AVANTE; MDB; PMN; PSDB; PSD; PMB; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO,PODE,AVANTE|MDB|PMN|PSDB|PSD|PMB|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,false,false,53267755,0.48684806815626458,260,249.75305896416373,10.24694103583627,1.1205694090317655,9.1263716268045041,1.0410282904174821,7.2469410358362696,reinforcement,A+ B+,15,21.276156176982425,-20.155586767950659,5,10,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PSC,0.47914112606642062,10.092521147221932,-0.96614952041742796,12,3,PP,3.1675802384799794,PP; REPUBLICANOS,0.60533170226439337,PSDB,-0.53548600459822071,PSDB; MDB,0.96661175775584662,29.494763955470653,-19.247822919634384,5,10,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; AVANTE,0.46499869250150228,PSD; PP; REPUBLICANOS; UNIÃO,AVANTE; PSDB,MDB; PMN; PMB; PROS; PRTB; AGIR; PTB; DC; PSC,PROS,false,,0,-8.881784197001252e-16,0.0,0.0
k1/2022/14-29/omit-PSDB,2022,k=1 minimal ideological,1,,,,,"AVANTE--UNIÃO, omitting PSDB",AVANTE; MDB; PMN; PSD; PMB; PODE; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO,PSDB,AVANTE|MDB|PMN|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,false,false,53570760,0.48961742456882013,259,251.17373880380472,7.8262611961952633,-2.5605186668938478,10.38677986308911,1.0311587558216366,5.8262611961952633,between-district dominance with within-district offset,A- B+,15,21.276156176982425,-23.836674843876271,5,10,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.48687878117246147,10.817443378908317,-0.4306635158192072,13,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.56476588711331766,MDB,-0.39840548158743749,MDB; AVANTE,1,29.494763955470653,-21.668502759275391,5,10,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.48946413169177388,PSD; PP; REPUBLICANOS; UNIÃO,AVANTE,MDB; PMN; PMB; PODE; PROS; PRTB; AGIR; PTB; DC; PSC,PROS,false,,0,-8.881784197001252e-16,0.0,0.0
k1/2022/15-29/omit-AGIR,2022,k=1 minimal ideological,1,,,,,"MDB--UNIÃO, omitting AGIR",MDB; PMN; PSDB; PSD; PMB; PODE; PROS; PRTB; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO,AGIR,MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,false,false,54528435,0.49837022865586211,265,255.66392730045726,9.3360726995427292,-0.5448523928538751,9.8809250923966037,1.0365169728796779,1.3360726995427292,between-district dominance with within-district offset,A- B+,14,21.276156176982425,-21.821008569836298,5,9,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.53185310651650675,10.814816578582263,-0.9338914861856582,12,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.5649030625527377,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-20.158691255927923,5,9,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.52612318694105287,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMN; PMB; PODE; PROS; PRTB; PTB; DC; PSC,PROS,false,,0,-1.3322676295501878e-15,0.0,0.0
k1/2022/15-29/omit-DC,2022,k=1 minimal ideological,1,,,,,"MDB--UNIÃO, omitting DC",MDB; PMN; PSDB; PSD; PMB; PODE; PROS; PRTB; AGIR; PTB; PP; REPUBLICANOS; PSC; UNIÃO,DC,MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|REPUBLICANOS|PSC|UNIÃO,false,false,54589562,0.49892890738865625,265,255.95052949038066,9.0494705096193417,-0.79174554670009123,9.8412160563194337,1.0353563265824752,1.0494705096193424,between-district dominance with within-district offset,A- B+,14,21.276156176982425,-22.067901723682514,5,9,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.52590279495109638,10.775107542505092,-0.9338914861856582,12,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.56698487528662667,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-20.445293445851313,5,9,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.51874799039784192,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMN; PMB; PODE; PROS; PRTB; AGIR; PTB; PSC,PROS,false,,0,-1.2212453270876722e-15,0.0,0.0
k1/2022/15-29/omit-PMB,2022,k=1 minimal ideological,1,,,,,"MDB--UNIÃO, omitting PMB",MDB; PMN; PSDB; PSD; PODE; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO,PMB,MDB|PMN|PSDB|PSD|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,false,false,54604248,0.49906313213172909,265,256.01938678357703,8.9806132164229666,-0.87135536055891905,9.8519685769818857,1.0350778639432279,0.98061321642296673,between-district dominance with within-district offset,A- B+,14,21.276156176982425,-22.147511537541344,5,9,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.52401242349591381,10.785860063167544,-0.9338914861856582,12,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.5664196429777415,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-20.514150739047686,5,9,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.51700677366777936,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMN; PODE; PROS; PRTB; AGIR; PTB; DC; PSC,PROS,false,,0,-1.3322676295501878e-15,0.0,0.0
k1/2022/15-29/omit-PMN,2022,k=1 minimal ideological,1,,,,,"MDB--UNIÃO, omitting PMN",MDB; PSDB; PSD; PMB; PODE; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO,PMN,MDB|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,false,false,54430725,0.49747719449777628,265,255.20580077735923,9.7941992226407724,0.040684447964856561,9.7535147746759172,1.0383776512634413,1.794199222640773,reinforcement,A+ B+,14,21.276156176982425,-21.235471729017569,5,9,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.54651817220203891,10.687406260861575,-0.9338914861856582,12,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.57163757576618335,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-19.700564732829882,5,9,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.5383579116620606,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMB; PODE; PROS; PRTB; AGIR; PTB; DC; PSC,PROS,false,,0,-1.3530843112619095e-15,-1.7763568394002505e-15,0.0
k1/2022/15-29/omit-PROS,2022,k=1 minimal ideological,1,,,,,"MDB--UNIÃO, omitting PROS",MDB; PMN; PSDB; PSD; PMB; PODE; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO,PROS,MDB|PMN|PSDB|PSD|PMB|PODE|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,false,false,53887642,0.49251361175623765,262,252.65948283094991,9.340517169050095,-0.26680541105917999,9.6073225801092761,1.0369687971509847,4.3405171690500959,between-district dominance with within-district offset,A- B+,14,21.276156176982425,-21.542961588041603,5,9,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.53871753647989373,10.541214066294934,-0.9338914861856582,12,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.57956540563212078,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-20.154246786420558,5,9,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.52623920906216004,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMN; PMB; PODE; PRTB; AGIR; PTB; DC; PSC,,false,,0,-1.27675647831893e-15,0.0,0.0
k1/2022/15-29/omit-PRTB,2022,k=1 minimal ideological,1,,,,,"MDB--UNIÃO, omitting PRTB",MDB; PMN; PSDB; PSD; PMB; PODE; PROS; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO,PRTB,MDB|PMN|PSDB|PSD|PMB|PODE|PROS|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO,false,false,54448456,0.49763924944258253,265,255.28893496404484,9.7110650359551585,-0.048980693566010931,9.7600457295211687,1.0380395062454346,1.7110650359551582,between-district dominance with within-district offset,A- B+,14,21.276156176982425,-21.325136870548434,5,9,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.54422024419542603,10.693937215706827,-0.9338914861856582,12,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.57128846775106468,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-19.783698919515494,5,9,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.5360956477995813,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMN; PMB; PODE; PROS; AGIR; PTB; DC; PSC,PROS,false,,0,-1.214306433183765e-15,0.0,0.0
k1/2022/15-29/omit-PSC,2022,k=1 minimal ideological,1,,,,,"MDB--UNIÃO, omitting PSC",MDB; PMN; PSDB; PSD; PMB; PODE; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; UNIÃO,PSC,MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|UNIÃO,false,false,52742625,0.48204856935946155,259,247.29091608140376,11.70908391859623,2.4200272913133314,9.2890566272828998,1.0473494299917665,9.7090839185962299,reinforcement,A+ B+,14,21.276156176982425,-18.856128885669094,5,9,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.6154800524306524,10.222948113468558,-0.9338914861856582,12,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.59760872679558186,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-17.785680036874425,5,9,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.5963198970261796,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMN; PMB; PODE; PROS; PRTB; AGIR; PTB; DC,PROS,false,,0,-1.3322676295501878e-15,-1.7763568394002505e-15,0.0
k1/2022/15-29/omit-PTB,2022,k=1 minimal ideological,1,,,,,"MDB--UNIÃO, omitting PTB",MDB; PMN; PSDB; PSD; PMB; PODE; PROS; PRTB; AGIR; PP; DC; REPUBLICANOS; PSC; UNIÃO,PTB,MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PP|DC|REPUBLICANOS|PSC|UNIÃO,false,false,53264651,0.48681969871581121,264,249.73850544121115,14.261494558788847,4.6526367414410181,9.608857817347829,1.0571057095644629,7.2614945587888471,reinforcement,A+ B+,14,21.276156176982425,-16.623519435541404,5,9,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PODE,-5.6605811998642457,PODE; PSC,0.56383738602449562,10.542749303533487,-0.9338914861856582,12,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.57948100920313561,PSDB,-0.53548600459822071,PSDB; MDB,1,29.494763955470653,-15.233269396681806,5,9,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PODE,-4.9356589681778598,PODE; PSC,0.52868127243198271,PSD; PP; REPUBLICANOS; UNIÃO,PSDB,MDB; PMN; PMB; PODE; PROS; PRTB; AGIR; DC; PSC,PROS,false,,0,-8.881784197001252e-16,0.0,0.0
k1/2022/15-30/omit-PODE,2022,k=1 minimal ideological,1,,,,,"MDB--PATRIOTA, omitting PODE",MDB; PMN; PSDB; PSD; PMB; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO; PATRIOTA,PODE,MDB|PMN|PSDB|PSD|PMB|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO|PATRIOTA,false,false,52601807,0.48076154362951234,257,246.63067188193983,10.369328118060158,1.3342130870907889,9.0351150309693686,1.042043951950242,10.369328118060158,reinforcement,A+ B+,15,21.276156176982425,-19.941943089891634,5,10,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PSC,0.48427430050287062,10.092521147221932,-1.0574061162525634,12,3,PP,3.1675802384799794,PP; REPUBLICANOS,0.60533170226439337,PSDB,-0.53548600459822071,PSDB; MDB,0.88319092525713783,29.494763955470653,-19.125435837410496,5,10,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PATRIOTA,0.46157512351372382,PSD; PP; REPUBLICANOS; UNIÃO,PSDB; PATRIOTA,MDB; PMN; PMB; PROS; PRTB; AGIR; PTB; DC; PSC,PROS,false,,0,-1.3322676295501878e-15,0.0,0.0
k1/2022/15-31/omit-PSDB,2022,k=1 minimal ideological,1,,,,,"MDB--NOVO, omitting PSDB",MDB; PMN; PSD; PMB; PODE; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO; PATRIOTA; NOVO,PSDB,MDB|PMN|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO|PATRIOTA|NOVO,false,false,54259566,0.49591286297117904,259,254.40329870421485,4.5967012957851603,-5.1536224411343827,9.7503237369195439,1.0180685601137962,2.5967012957851603,between-district dominance with within-district offset,A- B+,16,21.276156176982425,-26.429778618116806,5,11,UNIÃO,9.3566623177917077,UNIÃO; MDB,0.68039655869082427,PTB,-5.9449899953265062,PTB; PODE,0.43910966349281061,10.817443378908317,-1.067119641988775,13,3,PP,3.1675802384799794,PP; REPUBLICANOS,0.56476588711331766,NOVO,-0.54519953033443214,NOVO; MDB,0.88425418743421036,29.494763955470653,-24.898062659685493,5,11,UNIÃO,11.103563583757866,UNIÃO; PP,0.58809232268639888,PTB,-5.6702959199516751,PTB; PODE,0.42597510630023883,PSD; PP; REPUBLICANOS; UNIÃO,PATRIOTA; NOVO,MDB; PMN; PMB; PODE; PROS; PRTB; AGIR; PTB; DC; PSC,PROS,false,,0,-8.881784197001252e-16,-1.7763568394002505e-15,0.0
k1/2022/18-32/omit-UNIÃO,2022,k=1 minimal ideological,1,,,,,"PSD--PL, omitting UNIÃO",PSD; PMB; PODE; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; PATRIOTA; NOVO; PL,UNIÃO,PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|PATRIOTA|NOVO|PL,false,false,54012581,0.49365550915340362,257,253.24527619569605,3.7547238043039437,0.77273177945830229,2.9819920248456415,1.0148264317530744,3.7547238043039437,reinforcement,A+ B+,14,25.869472695724763,-25.096740916266462,4,10,PL,19.069539963729706,PL; PP,0.85599117707610783,PTB,-5.9449899953265062,PTB; PODE,0.46243339857999638,8.9405049948954165,-5.9585129700497745,11,3,PP,3.1675802384799794,PP; REPUBLICANOS,0.68333086438353985,PL,-5.2897988096484374,PL; NOVO,0.97927089683487367,27.449785880185836,-23.695062075881893,4,10,PL,13.779741154081268,PL; PP,0.72939810530309557,PTB,-5.6702959199516751,PTB; PODE,0.44760190347527495,PSD; PP; REPUBLICANOS,PATRIOTA; NOVO,PMB; PODE; PROS; PRTB; AGIR; PTB; DC; PSC; PL,PROS; PL,false,,0,1.2212453270876722e-15,-4.440892098500626e-16,1.3322676295501878e-15
k1/2022/20-32/omit-PSC,2022,k=1 minimal ideological,1,,,,,"PODE--PL, omitting PSC",PODE; PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; UNIÃO; PATRIOTA; NOVO; PL,PSC,PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|UNIÃO|PATRIOTA|NOVO|PL,false,false,53906325,0.49268436763767781,268,252.74708059812872,15.252919401871294,11.910893680162296,3.3420257217089966,1.0603485483028137,4.2529194018712939,reinforcement,A+ B+,12,32.874256157903368,-20.963362477741075,4,8,PL,19.069539963729706,PL; UNIÃO,0.86469491948298904,PTB,-5.9449899953265062,PTB; PODE,0.55361210337862365,9.3005386917587707,-5.9585129700497745,9,3,PP,3.1675802384799794,PP; REPUBLICANOS,0.65687840335535885,PL,-5.2897988096484374,PL; NOVO,0.97927089683487367,35.440681620408334,-20.187762218537038,4,8,PL,13.779741154081268,PL; UNIÃO,0.70211134775438999,PTB,-5.6702959199516751,PTB; PODE,0.52536555430550957,PP; REPUBLICANOS; UNIÃO,PATRIOTA; NOVO,PODE; PROS; PRTB; AGIR; PTB; DC; PL,PROS; PL,false,,0,1.7763568394002505e-15,0.0,0.0
k1/2022/21-32/omit-NOVO,2022,k=1 minimal ideological,1,,,,,"PROS--PL, omitting NOVO",PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO; PATRIOTA; PL,NOVO,PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO|PATRIOTA|PL,false,false,50884183,0.4650630797798751,259,238.57735992707592,20.422640072924086,16.665841787127281,3.7567982857968039,1.0856017523170116,18.422640072924086,reinforcement,A+ B+,11,32.874256157903368,-16.20841437077609,4,7,PL,19.069539963729706,PL; UNIÃO,0.86469491948298904,PTB,-5.9449899953265062,PTB; PSC,0.5958245093941853,9.1701117255121467,-5.4133134397153428,9,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.66622121835119053,PL,-5.2897988096484374,PL; PATRIOTA,1,35.440681620408334,-15.018041547484247,4,7,PL,13.779741154081268,PL; UNIÃO,0.70211134775438999,PTB,-5.6702959199516751,PTB; PATRIOTA,0.58781468815321969,PP; REPUBLICANOS; UNIÃO,PATRIOTA,PROS; PRTB; AGIR; PTB; DC; PSC; PL,PROS; PL,false,,0,0.0,-4.440892098500626e-16,0.0
k1/2022/21-32/omit-PATRIOTA,2022,k=1 minimal ideological,1,,,,,"PROS--PL, omitting PATRIOTA",PROS; PRTB; AGIR; PTB; PP; DC; REPUBLICANOS; PSC; UNIÃO; NOVO; PL,PATRIOTA,PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS|PSC|UNIÃO|NOVO|PL,false,false,50712367,0.46349274351024372,258,237.77177742075503,20.228222579244967,16.893109193715691,3.3351133855292772,1.0850741109759616,19.228222579244967,reinforcement,A+ B+,11,32.874256157903368,-15.98114696418768,4,7,PL,19.069539963729706,PL; UNIÃO,0.86469491948298904,PTB,-5.9449899953265062,PTB; PSC,0.60429771168281154,9.1701117255121467,-5.8349983399828691,9,2,PP,3.1675802384799794,PP; REPUBLICANOS,0.66622121835119053,PL,-5.2897988096484374,PL; NOVO,1,35.440681620408334,-15.212459041163363,4,7,PL,13.779741154081268,PL; UNIÃO,0.70211134775438999,PTB,-5.6702959199516751,PTB; NOVO,0.59308247786714796,PP; REPUBLICANOS; UNIÃO,NOVO,PROS; PRTB; AGIR; PTB; DC; PSC; PL,PROS; PL,false,,0,0.0,-4.440892098500626e-16,3.552713678800501e-15
k1/2022/25-32/omit-DC,2022,k=1 minimal ideological,1,,,,,"PP--PL, omitting DC",PP; REPUBLICANOS; PSC; UNIÃO; PATRIOTA; NOVO; PL,DC,PP|REPUBLICANOS|PSC|UNIÃO|PATRIOTA|NOVO|PL,false,true,49521168,0.45260561429033058,258,232.18668013093958,25.813319869060408,23.321113301517023,2.4922065675433847,1.1111748522977425,24.813319869060408,reinforcement,A+ B+,7,32.874256157903368,-9.5531428563863461,4,3,PL,19.069539963729706,PL; UNIÃO,0.86469491948298904,PSC,-3.7123805451988194,PSC; PATRIOTA,0.70619643247319108,8.4507195375931587,-5.9585129700497745,4,3,PP,3.1675802384799794,PP; REPUBLICANOS,0.72293524581070523,PL,-5.2897988096484374,PL; NOVO,0.97927089683487367,35.440681620408334,-9.627361751347923,4,3,PL,13.779741154081268,PL; UNIÃO,0.70211134775438999,NOVO,-3.3519469826339905,NOVO; PATRIOTA,0.6761433339385502,PP; REPUBLICANOS; UNIÃO,PATRIOTA; NOVO,PSC; PL,PL,true,G22,0,0.0,-4.440892098500626e-16,0.0
