comparison_baseline,overlap_start,overlap_end_exclusive,overlap_days,old_period_id,new_period_id,old_start,old_end_exclusive,new_start,new_end_exclusive,old_election_party_set,new_election_party_set,membership_added,membership_removed,old_duration,new_duration,reason_for_analytical_change,historical_change_dimensions,historical_decision_ids,old_vote_share,new_vote_share,old_seats,new_seats,old_q_C,new_q_C,old_d_C,new_d_C,old_A_C,new_A_C,old_B_C,new_B_C,old_R_C,new_R_C,old_inversion_status,new_inversion_status
manuscript_reported,2022-03-27,2022-03-28,1,2021.3/2022.1,CV5-035,2021-08-04,2022-03-30,2022-03-27,2022-03-28,DEM;PATRIOTA;PP;PR;PRB;PSC;PSD;PSDB;PSL,PP;PR;PSC,,DEM;PATRIOTA;PRB;PSD;PSDB;PSL,238,1,historical membership correction; date correction,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R16;R18;R20;R21;R23;R25;R26,0.47246851574312065,0.12571134001104572,257,77,242.3763485762209,64.48991742566646,14.6236514237791,12.51008257433354,19.06897840875699,10.614040726114215,-4.44532698497789,1.896041848219323,1.0603344819314346,1.1939850921464294,True,False
manuscript_reported,2022-03-28,2022-03-30,2,2021.3/2022.1,CV5-036,2021-08-04,2022-03-30,2022-03-28,2022-03-30,DEM;PATRIOTA;PP;PR;PRB;PSC;PSD;PSDB;PSL,PP;PR;PRB;PSC,,DEM;PATRIOTA;PSD;PSDB;PSL,238,2,historical membership correction; date correction,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R16;R20;R21;R25;R26,0.47246851574312065,0.17643712322871638,257,106,242.3763485762209,90.51224421633151,14.6236514237791,15.487755783668495,19.06897840875699,14.995413544317133,-4.44532698497789,0.4923422393513633,1.0603344819314346,1.1711122723534677,True,False
manuscript_reported,2022-03-30,2022-03-31,1,2022.2,CV5-037,2022-03-30,2022-04-01,2022-03-30,2022-03-31,DEM;PATRIOTA;PP;PR;PRB;PSD;PSDB;PSL,PP;PR;PRB,,DEM;PATRIOTA;PSD;PSDB;PSL,2,1,historical membership correction; date correction,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R16;R20;R21;R25;R26,0.45496718590973984,0.15893579339533556,250,99,233.39816637169653,81.53406201180715,16.601833628303453,17.46593798819285,22.142095163443255,18.0685302990034,-5.540261535139801,-0.6025923108105479,1.0711309513968688,1.2142164582167336,False,False
manuscript_reported,2022-03-31,2022-04-01,1,2022.2,CV5-038,2022-03-30,2022-04-01,2022-03-31,2022-05-11,DEM;PATRIOTA;PP;PR;PRB;PSD;PSDB;PSL,PP;PRB;PSD,,DEM;PATRIOTA;PR;PSDB;PSL,2,41,historical membership correction; date correction,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R16;R20;R21;R22;R23;R24;R25;R26,0.45496718590973984,0.1642726205752065,250,101,233.39816637169653,84.27185435508093,16.601833628303453,16.72814564491907,22.142095163443255,15.963646528826347,-5.540261535139801,0.7644991160927233,1.0711309513968688,1.1985021662681674,False,False
manuscript_reported,2022-04-01,2022-04-02,1,2022.3,CV5-038,2022-04-01,2022-04-02,2022-03-31,2022-05-11,DEM;PATRIOTA;PP;PR;PRB;PSD;PSL,PP;PRB;PSD,,DEM;PATRIOTA;PR;PSL,1,41,historical membership correction; date correction,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R20;R21;R22;R23;R24;R25;R26,0.39500835451856875,0.1642726205752065,220,101,202.63928586802578,84.27185435508093,17.360714131974223,16.72814564491907,21.721378537891255,15.963646528826347,-4.360664405917031,0.7644991160927233,1.0856729930605897,1.1985021662681674,False,False
manuscript_reported,2022-04-02,2022-05-11,39,2022.4,CV5-038,2022-04-02,2023-01-01,2022-03-31,2022-05-11,DEM;PATRIOTA;PP;PRB;PSD;PSL,PP;PRB;PSD,,DEM;PATRIOTA;PSL,274,41,historical membership correction; date correction,date;label_normalization;organizational_event;personal_affiliation,C061;C065;R14;R20;R25;R26,0.3418395348295244,0.1642726205752065,187,101,175.363681367546,84.27185435508093,11.636318632454,16.72814564491907,15.352997686434525,15.963646528826347,-3.7166790539805254,0.7644991160927233,1.0663553510151589,1.1985021662681674,False,False
manuscript_reported,2022-05-11,2022-12-30,233,2022.4,CV5-039,2022-04-02,2023-01-01,2022-05-11,2022-12-30,DEM;PATRIOTA;PP;PRB;PSD;PSL,DEM;PP;PRB;PSD;PSL,,PATRIOTA,274,233,historical membership correction; date correction; provisional V5 assumption,label_normalization;label_normalization;organizational_event;personal_affiliation,C065;R20,0.3418395348295244,0.32726348225126567,187,182,175.363681367546,167.8861663948993,11.636318632454,14.113833605100698,15.352997686434525,18.117920260047917,-3.7166790539805254,-4.00408665494722,1.0663553510151589,1.0840678771108654,False,False
manuscript_reported,2022-12-30,2023-01-01,2,2022.4,CV5-040,2022-04-02,2023-01-01,2022-12-30,2023-01-01,DEM;PATRIOTA;PP;PRB;PSD;PSL,DEM;NOVO;PRB;PSD;PSL,NOVO,PATRIOTA;PP,274,2,historical membership correction; date correction; provisional V5 assumption,label_normalization,,0.3418395348295244,0.30018852239050664,187,153,175.363681367546,153.99671198632993,11.636318632454,-0.9967119863299133,15.352997686434525,5.916863899126858,-3.7166790539805254,-6.913575885456771,1.0663553510151589,0.993527706056358,False,False
manuscript_reported,2023-01-01,2023-09-13,255,2023.1,CV5-041,2023-01-01,2023-09-13,2023-01-01,2023-09-13,MDB;PCdoB;PDT;PSB;PSD;PSOL;PT;REDE;UNIÃO,MDB;PCdoB;PDT;PSB;PSD;PSOL;PT;REDE;UNIÃO,,,255,255,unchanged,label_normalization,,0.48888043147286714,0.48888043147286714,263,263,250.79566134558084,250.79566134558084,12.20433865441916,12.20433865441916,13.196247377886202,13.196247377886202,-0.9919087234670415,-0.9919087234670415,1.0486624792029489,1.0486624792029489,True,True
manuscript_reported,2023-09-13,2023-12-04,82,2023.2,CV5-042,2023-09-13,2025-12-24,2023-09-13,2023-12-04,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,833,82,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
manuscript_reported,2023-12-04,2023-12-06,2,2023.2,CV5-043,2023-09-13,2025-12-24,2023-12-04,2023-12-06,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,PSDB,,833,2,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C073;C075,0.6378913927154223,0.6681350167476579,350,363,327.23828446301167,342.7532635915485,22.76171553698836,20.246736408451504,17.64430125426816,15.664808130329527,5.1174142827201985,4.581928278121978,1.0695570066758529,1.059070878556474,False,False
manuscript_reported,2023-12-06,2024-12-03,363,2023.2,CV5-044,2023-09-13,2025-12-24,2023-12-06,2024-12-03,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,833,363,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
manuscript_reported,2024-12-03,2024-12-06,3,2023.2,CV5-045,2023-09-13,2025-12-24,2024-12-03,2024-12-06,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,PSDB,,833,3,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C073;C075,0.6378913927154223,0.6681350167476579,350,363,327.23828446301167,342.7532635915485,22.76171553698836,20.246736408451504,17.64430125426816,15.664808130329527,5.1174142827201985,4.581928278121978,1.0695570066758529,1.059070878556474,False,False
manuscript_reported,2024-12-06,2025-10-08,306,2023.2,CV5-046,2023-09-13,2025-12-24,2024-12-06,2025-10-08,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,833,306,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
manuscript_reported,2025-10-08,2025-10-09,1,2023.2,CV5-047,2023-09-13,2025-12-24,2025-10-08,2025-10-09,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS,PSDB,UNIÃO,833,1,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C070;C073;C075;R27,0.6378913927154223,0.5747696436165816,350,304,327.23828446301167,294.85682717530636,22.76171553698836,9.143172824693638,17.64430125426816,6.308145812537819,5.1174142827201985,2.8350270121558196,1.0695570066758529,1.031008855763267,False,False
manuscript_reported,2025-10-09,2025-11-13,35,2023.2,CV5-048,2023-09-13,2025-12-24,2025-10-09,2025-11-13,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,833,35,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
manuscript_reported,2025-11-13,2025-11-17,4,2023.2,CV5-049,2023-09-13,2025-12-24,2025-11-13,2025-11-17,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS,PSDB,UNIÃO,833,4,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C070;C073;C075;R27,0.6378913927154223,0.5747696436165816,350,304,327.23828446301167,294.85682717530636,22.76171553698836,9.143172824693638,17.64430125426816,6.308145812537819,5.1174142827201985,2.8350270121558196,1.0695570066758529,1.031008855763267,False,False
manuscript_reported,2025-11-17,2025-12-08,21,2023.2,CV5-050,2023-09-13,2025-12-24,2025-11-17,2025-12-08,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,,,833,21,date correction,label_normalization,,0.6378913927154223,0.6378913927154223,350,350,327.23828446301167,327.23828446301167,22.76171553698836,22.76171553698836,17.64430125426816,17.64430125426816,5.1174142827201985,5.1174142827201985,1.0695570066758529,1.0695570066758529,False,False
manuscript_reported,2025-12-08,2025-12-19,11,2023.2,CV5-051,2023-09-13,2025-12-24,2025-12-08,2025-12-19,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS,,UNIÃO,833,11,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C070;C073;R27,0.6378913927154223,0.544526019584346,350,291,327.23828446301167,279.3418480467695,22.76171553698836,11.658151953230492,17.64430125426816,8.287638936476451,5.1174142827201985,3.3705130167540402,1.0695570066758529,1.0417343553597405,False,False
manuscript_reported,2025-12-19,2025-12-23,4,2023.2,CV5-052,2023-09-13,2025-12-24,2025-12-19,2025-12-23,MDB;PCdoB;PDT;PP;PSB;PSD;PSOL;PT;REDE;REPUBLICANOS;UNIÃO,MDB;PCdoB;PDT;PP;PSB;PSD;PSDB;PSOL;PT;REDE;REPUBLICANOS,PSDB,UNIÃO,833,4,historical membership correction; date correction,date;label_normalization;office_scope;personal_affiliation,C070;C073;C075;R27,0.6378913927154223,0.5747696436165816,350,304,327.23828446301167,294.85682717530636,22.76171553698836,9.143172824693638,17.64430125426816,6.308145812537819,5.1174142827201985,2.8350270121558196,1.0695570066758529,1.031008855763267,False,False
